symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
LICI_MINUTE,2022-05-18T10:30:00.000000+0530,2022-05-18T11:35:00.000000+0530,881.0761799999999,882.0915050702014,22,5.848741545084728,TSL
LICI_MINUTE,2022-05-20T10:15:00.000000+0530,2022-05-20T11:05:00.000000+0530,847.51947,844.9205737583177,23,-76.31074315973217,TSL
LICI_MINUTE,2022-05-23T11:20:00.000000+0530,2022-05-23T11:55:00.000000+0530,844.46886,841.5951733524898,23,-82.56780696963976,TSL
LICI_MINUTE,2022-05-24T10:50:00.000000+0530,2022-05-24T11:35:00.000000+0530,825.51507,825.3807706464369,24,-20.061919162048923,TSL
LICI_MINUTE,2022-05-25T09:50:00.000000+0530,2022-05-25T11:45:00.000000+0530,832.6664999999999,831.8390598824055,23,-35.29928566218561,TSL
LICI_MINUTE,2022-05-26T13:25:00.000000+0530,2022-05-26T14:00:00.000000+0530,812.71251,810.5451228857467,24,-68.56801643617018,TSL
LICI_MINUTE,2022-06-08T13:00:00.000000+0530,2022-06-08T14:00:00.000000+0530,743.4486599999999,741.1631718697138,26,-75.82022429317414,TSL
LICI_MINUTE,2022-06-14T09:50:00.000000+0530,2022-06-14T11:35:00.000000+0530,675.58509,674.9277831845158,29,-35.704586073837135,TSL
LICI_MINUTE,2022-06-14T14:55:00.000000+0530,2022-06-14T15:15:00.000000+0530,671.43426,674.865,29,82.88588518799746,EOD
LICI_MINUTE,2022-06-16T10:05:00.000000+0530,2022-06-16T10:40:00.000000+0530,694.6389,691.1417139778193,28,-114.39975777631936,TSL
LICI_MINUTE,2022-06-17T14:50:00.000000+0530,2022-06-17T15:05:00.000000+0530,659.98197,655.6540316326443,30,-146.59628027260956,TSL
LICI_MINUTE,2022-06-20T11:15:00.000000+0530,2022-06-20T12:40:00.000000+0530,656.43126,658.4506201245126,30,43.80848716332368,TSL
LICI_MINUTE,2022-06-22T09:20:00.000000+0530,2022-06-22T09:35:00.000000+0530,671.1342,679.6676795480458,29,230.79133986454212,TP
LICI_MINUTE,2022-06-23T10:15:00.000000+0530,2022-06-23T11:30:00.000000+0530,672.5844900000001,670.934607430581,29,-64.3994865646716,TSL
LICI_MINUTE,2022-06-24T09:25:00.000000+0530,2022-06-24T10:25:00.000000+0530,666.78333,666.1188077030938,29,-35.69675656414534,TSL
LICI_MINUTE,2022-06-28T13:10:00.000000+0530,2022-06-28T13:50:00.000000+0530,662.33244,662.0465036667706,30,-25.46284926738303,TSL
LICI_MINUTE,2022-06-29T12:25:00.000000+0530,2022-06-29T12:50:00.000000+0530,664.1828099999999,669.3139769113939,30,136.91368143278288,TP
LICI_MINUTE,2022-06-30T14:05:00.000000+0530,2022-06-30T14:30:00.000000+0530,674.43486,674.4072647024229,29,-17.424642783738772,TSL
LICI_MINUTE,2022-07-01T12:05:00.000000+0530,2022-07-01T13:30:00.000000+0530,674.5848900000001,674.5248653307849,29,-18.368275552264915,TSL
LICI_MINUTE,2022-07-06T10:20:00.000000+0530,2022-07-06T11:30:00.000000+0530,706.99137,706.0573228797539,28,-42.965329647239294,TSL
LICI_MINUTE,2022-07-07T10:10:00.000000+0530,2022-07-07T11:05:00.000000+0530,707.04138,705.2542172938265,28,-66.840618311184,TSL
LICI_MINUTE,2022-07-07T12:30:00.000000+0530,2022-07-07T12:40:00.000000+0530,711.1422,711.0550432590892,28,-19.36423089169094,TSL
LICI_MINUTE,2022-07-08T10:30:00.000000+0530,2022-07-08T10:50:00.000000+0530,706.9413599999999,706.9382081801829,28,-16.913406784854,TSL
LICI_MINUTE,2022-07-11T13:00:00.000000+0530,2022-07-11T15:15:00.000000+0530,718.6437,717.8564,27,-37.7382815099989,EOD
LICI_MINUTE,2022-07-12T14:55:00.000000+0530,2022-07-12T15:15:00.000000+0530,718.6437,717.55646,27,-45.83220740099835,EOD
LICI_MINUTE,2022-07-13T12:30:00.000000+0530,2022-07-13T13:05:00.000000+0530,718.9437599999999,717.9976455980296,27,-42.03079834632666,TSL
LICI_MINUTE,2022-07-13T14:35:00.000000+0530,2022-07-13T15:15:00.000000+0530,720.9441599999999,719.3561,27,-59.3997057809993,EOD
LICI_MINUTE,2022-07-15T13:55:00.000000+0530,2022-07-15T14:40:00.000000+0530,709.1418,708.4929972073728,28,-35.03406147055503,TSL
