symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
ICICIBANK_MINUTE,2015-02-02T14:20:00.000000+0530,2015-02-02T15:15:00.000000+0530,320.424072,319.576072,62,-69.43343179440093,EOD
ICICIBANK_MINUTE,2015-02-04T12:30:00.000000+0530,2015-02-04T13:20:00.000000+0530,312.51248999999996,312.41468155998257,63,-22.893586498146817,TSL
ICICIBANK_MINUTE,2015-02-05T13:20:00.000000+0530,2015-02-05T14:20:00.000000+0530,310.792146,311.9298440409047,64,55.865534904460645,TSL
ICICIBANK_MINUTE,2015-02-06T12:45:00.000000+0530,2015-02-06T13:10:00.000000+0530,305.381064,304.06954513882266,65,-102.07414296323866,TSL
ICICIBANK_MINUTE,2015-02-09T13:05:00.000000+0530,2015-02-09T13:30:00.000000+0530,294.788946,293.9139342791673,67,-75.38177158858063,TSL
ICICIBANK_MINUTE,2015-02-10T10:05:00.000000+0530,2015-02-10T11:15:00.000000+0530,295.469082,302.9525925177017,67,484.29247310353674,TP
ICICIBANK_MINUTE,2015-02-11T09:25:00.000000+0530,2015-02-11T10:45:00.000000+0530,306.381264,306.6329935785135,65,-0.574141565052912,TSL
ICICIBANK_MINUTE,2015-02-12T14:05:00.000000+0530,2015-02-12T14:45:00.000000+0530,302.880564,306.1385516368324,66,197.91731943932265,TP
ICICIBANK_MINUTE,2015-02-18T09:35:00.000000+0530,2015-02-18T10:55:00.000000+0530,310.51209,311.39540975570924,64,39.60951381399024,TSL
ICICIBANK_MINUTE,2015-02-18T14:50:00.000000+0530,2015-02-18T15:15:00.000000+0530,311.70232799999997,310.617864,64,-86.324129510398,EOD
ICICIBANK_MINUTE,2015-02-20T12:45:00.000000+0530,2015-02-20T13:45:00.000000+0530,302.790546,303.2859643870546,66,15.693080227552429,TSL
ICICIBANK_MINUTE,2015-02-23T10:35:00.000000+0530,2015-02-23T11:15:00.000000+0530,303.38066399999997,302.6125905775191,66,-67.68462006890314,TSL
ICICIBANK_MINUTE,2015-02-24T12:45:00.000000+0530,2015-02-24T14:10:00.000000+0530,298.149618,299.4201378391645,67,68.09838982285385,TSL
ICICIBANK_MINUTE,2015-02-25T10:20:00.000000+0530,2015-02-25T11:05:00.000000+0530,300.00998999999996,299.27054227215245,67,-66.6013180475129,TSL
ICICIBANK_MINUTE,2015-02-26T12:10:00.000000+0530,2015-02-26T12:40:00.000000+0530,294.418872,293.3955019627434,68,-86.56829929565457,TSL
ICICIBANK_MINUTE,2015-02-27T09:40:00.000000+0530,2015-02-27T10:45:00.000000+0530,294.328854,294.5485332394366,68,-2.082235483066146,TSL
ICICIBANK_MINUTE,2015-02-28T14:55:00.000000+0530,2015-02-28T15:15:00.000000+0530,312.61251,315.026982,64,137.4350980415993,EOD
ICICIBANK_MINUTE,2015-03-02T14:25:00.000000+0530,2015-03-02T15:15:00.000000+0530,317.33345399999996,317.11656400000004,63,-30.649761223195263,EOD
ICICIBANK_MINUTE,2015-03-03T14:05:00.000000+0530,2015-03-03T15:15:00.000000+0530,316.11321,316.43670000000003,63,3.440798676004299,EOD
ICICIBANK_MINUTE,2015-03-05T14:50:00.000000+0530,2015-03-05T15:15:00.000000+0530,315.063,316.29672800000003,63,60.8104916747998,EOD
ICICIBANK_MINUTE,2015-03-10T10:35:00.000000+0530,2015-03-10T12:00:00.000000+0530,305.51108999999997,304.5254365935145,65,-80.9117220347747,TSL
ICICIBANK_MINUTE,2015-03-11T13:35:00.000000+0530,2015-03-11T15:00:00.000000+0530,301.70032799999996,302.2094553431724,66,16.658534926023176,TSL
ICICIBANK_MINUTE,2015-03-16T13:30:00.000000+0530,2015-03-16T15:15:00.000000+0530,299.00979,301.299728,67,136.3128542442019,EOD
ICICIBANK_MINUTE,2015-03-18T11:55:00.000000+0530,2015-03-18T13:25:00.000000+0530,304.880964,304.48397884096613,66,-43.290432015362356,TSL
ICICIBANK_MINUTE,2015-03-19T09:20:00.000000+0530,2015-03-19T10:50:00.000000+0530,306.971382,308.7149861231783,65,96.31176530368346,TSL
ICICIBANK_MINUTE,2015-03-23T12:00:00.000000+0530,2015-03-23T12:35:00.000000+0530,291.698328,290.59082478640164,69,-93.48379892852971,TSL
ICICIBANK_MINUTE,2015-03-24T14:45:00.000000+0530,2015-03-24T15:00:00.000000+0530,285.057,283.65251792616687,70,-115.2205641084789,TSL
ICICIBANK_MINUTE,2015-03-25T10:25:00.000000+0530,2015-03-25T12:55:00.000000+0530,286.10721,288.70975902431314,70,165.05485456948313,TP
ICICIBANK_MINUTE,2015-03-27T10:25:00.000000+0530,2015-03-27T12:05:00.000000+0530,282.10641,281.55547888456726,71,-56.1197171791643,TSL
ICICIBANK_MINUTE,2015-03-27T13:35:00.000000+0530,2015-03-27T15:05:00.000000+0530,287.237436,285.39397270819654,70,-146.06208453150705,TSL
ICICIBANK_MINUTE,2015-03-30T13:40:00.000000+0530,2015-03-30T14:25:00.000000+0530,288.877764,288.68136059832705,69,-30.4870620649422,TSL
ICICIBANK_MINUTE,2015-04-01T11:20:00.000000+0530,2015-04-01T12:10:00.000000+0530,289.50789,288.25331487177493,69,-103.49771046991359,TSL
ICICIBANK_MINUTE,2015-04-06T14:10:00.000000+0530,2015-04-06T14:55:00.000000+0530,293.468682,292.38596773253715,68,-90.54656649346916,TSL
ICICIBANK_MINUTE,2015-04-08T09:15:00.000000+0530,2015-04-08T09:40:00.000000+0530,289.78794600000003,289.09716761110116,69,-64.63355682706616,TSL
ICICIBANK_MINUTE,2015-04-09T09:40:00.000000+0530,2015-04-09T11:05:00.000000+0530,289.50789,290.46219244966517,69,48.83101550043166,TSL
ICICIBANK_MINUTE,2015-04-10T12:25:00.000000+0530,2015-04-10T13:15:00.000000+0530,291.0582,289.96519604589076,69,-92.4463567634813,TSL
ICICIBANK_MINUTE,2015-04-13T12:40:00.000000+0530,2015-04-13T13:05:00.000000+0530,290.00799,288.91052144381575,69,-92.69265005850299,TSL
ICICIBANK_MINUTE,2015-04-15T09:45:00.000000+0530,2015-04-15T11:35:00.000000+0530,291.0582,292.0302773462415,69,49.965883125372315,TSL
ICICIBANK_MINUTE,2015-04-16T14:45:00.000000+0530,2015-04-16T15:15:00.000000+0530,284.826954,283.9432,70,-78.77595923400311,EOD
ICICIBANK_MINUTE,2015-04-17T13:25:00.000000+0530,2015-04-17T15:15:00.000000+0530,281.916372,281.803628,71,-25.01407439700328,EOD
