symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
NHPC_MINUTE,2015-02-03T10:15:00.000000+0530,2015-02-03T11:35:00.000000+0530,19.65393,20.03895185599361,1017,374.36202578184987,TP
NHPC_MINUTE,2015-02-04T11:55:00.000000+0530,2015-02-04T13:20:00.000000+0530,20.104020000000002,20.10795277547155,998,-13.131488945853675,TSL
NHPC_MINUTE,2015-02-05T10:15:00.000000+0530,2015-02-05T10:50:00.000000+0530,20.35407,20.194005511942635,986,-174.79552831968994,TSL
NHPC_MINUTE,2015-02-06T12:40:00.000000+0530,2015-02-06T14:35:00.000000+0530,19.903979999999997,19.889014810580143,1007,-32.09846895663202,TSL
NHPC_MINUTE,2015-02-09T13:15:00.000000+0530,2015-02-09T15:15:00.000000+0530,19.85397,19.89602,1009,25.377356982003068,EOD
NHPC_MINUTE,2015-02-10T13:10:00.000000+0530,2015-02-10T15:15:00.000000+0530,19.80396,19.79604,1012,-25.04599811999841,EOD
NHPC_MINUTE,2015-02-13T09:55:00.000000+0530,2015-02-13T10:40:00.000000+0530,20.65413,20.505676916236727,970,-160.94962171518756,TSL
NHPC_MINUTE,2015-02-13T13:00:00.000000+0530,2015-02-13T15:10:00.000000+0530,20.80416,20.887610183105515,962,63.223361023623255,TSL
NHPC_MINUTE,2015-02-19T14:40:00.000000+0530,2015-02-19T15:15:00.000000+0530,20.80416,20.945809999999998,963,119.30467990949728,EOD
NHPC_MINUTE,2015-02-23T12:20:00.000000+0530,2015-02-23T14:05:00.000000+0530,21.0042,20.987866457377727,955,-32.64011336101048,TSL
NHPC_MINUTE,2015-02-24T09:50:00.000000+0530,2015-02-24T11:00:00.000000+0530,20.95419,20.88131156907973,957,-86.75148468408183,TSL
NHPC_MINUTE,2015-02-24T14:40:00.000000+0530,2015-02-24T15:15:00.000000+0530,20.85417,20.945809999999998,961,70.98287491349788,EOD
NHPC_MINUTE,2015-02-26T11:50:00.000000+0530,2015-02-26T14:40:00.000000+0530,21.0042,21.015206414874655,955,-6.544814264120529,TSL
NHPC_MINUTE,2015-02-27T11:25:00.000000+0530,2015-02-27T11:50:00.000000+0530,21.05421,20.929890597478632,953,-135.46619139853226,TSL
NHPC_MINUTE,2015-03-04T10:10:00.000000+0530,2015-03-04T11:00:00.000000+0530,21.15423,21.036328200123354,947,-128.61969276921582,TSL
NHPC_MINUTE,2015-03-05T14:45:00.000000+0530,2015-03-05T15:15:00.000000+0530,20.25405,20.19596,988,-74.37070508400205,EOD
NHPC_MINUTE,2015-03-10T11:40:00.000000+0530,2015-03-10T12:50:00.000000+0530,19.85397,19.761822322472263,1007,-109.73568090073593,TSL
NHPC_MINUTE,2015-03-11T10:05:00.000000+0530,2015-03-11T11:20:00.000000+0530,19.85397,19.73217454760235,1006,-139.435965435225,TSL
NHPC_MINUTE,2015-03-11T14:00:00.000000+0530,2015-03-11T15:05:00.000000+0530,19.80396,19.652567748939994,1008,-169.4874901325008,TSL
NHPC_MINUTE,2015-03-12T09:40:00.000000+0530,2015-03-12T10:35:00.000000+0530,19.85397,19.938013096513515,1004,67.38948230367248,TSL
NHPC_MINUTE,2015-03-12T14:40:00.000000+0530,2015-03-12T15:15:00.000000+0530,19.903979999999997,19.89602,1002,-24.92375300999713,EOD
NHPC_MINUTE,2015-03-13T13:55:00.000000+0530,2015-03-13T14:45:00.000000+0530,19.75395,19.681042470008933,1010,-90.55487123306611,TSL
NHPC_MINUTE,2015-03-16T14:15:00.000000+0530,2015-03-16T15:15:00.000000+0530,19.503899999999998,19.39612,1022,-127.03361479199762,EOD
NHPC_MINUTE,2015-03-17T10:25:00.000000+0530,2015-03-17T11:15:00.000000+0530,19.503899999999998,19.377931432371746,1021,-145.4696295142945,TSL
NHPC_MINUTE,2015-03-18T09:40:00.000000+0530,2015-03-18T10:45:00.000000+0530,19.503899999999998,19.55863690488688,1019,38.852925796385236,TSL
NHPC_MINUTE,2015-03-18T14:25:00.000000+0530,2015-03-18T15:15:00.000000+0530,19.603920000000002,19.59608,1015,-24.86650530000155,EOD
NHPC_MINUTE,2015-03-20T13:35:00.000000+0530,2015-03-20T14:20:00.000000+0530,19.70394,19.650723941822356,1009,-70.56455459075696,TSL
NHPC_MINUTE,2015-03-23T12:45:00.000000+0530,2015-03-23T15:15:00.000000+0530,19.65393,19.646069999999998,1011,-24.831694192499203,EOD
