symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
LODHA_MINUTE,2021-04-20T10:50:00.000000+0530,2021-04-20T10:55:00.000000+0530,236.29725,234.36679538119319,84,-178.94062462638522,TSL
LODHA_MINUTE,2021-04-23T11:50:00.000000+0530,2021-04-23T13:45:00.000000+0530,265.053,263.87114095244453,75,-105.48780563094579,TSL
LODHA_MINUTE,2021-04-26T09:20:00.000000+0530,2021-04-26T09:40:00.000000+0530,266.75334,272.58073731323776,74,414.21144102294744,TP
LODHA_MINUTE,2021-04-27T12:00:00.000000+0530,2021-04-27T13:30:00.000000+0530,292.40847,297.4847094051479,68,328.09321863029993,TP
LODHA_MINUTE,2021-04-29T14:25:00.000000+0530,2021-04-29T14:55:00.000000+0530,299.0598,297.04760864521626,67,-151.7741271290892,TSL
LODHA_MINUTE,2021-05-03T13:20:00.000000+0530,2021-05-03T13:55:00.000000+0530,289.35786,288.3599659902614,69,-85.78765508329661,TSL
LODHA_MINUTE,2021-05-04T13:30:00.000000+0530,2021-05-04T14:10:00.000000+0530,296.50928999999996,295.2379709380123,67,-102.01773311123576,TSL
LODHA_MINUTE,2021-05-05T09:35:00.000000+0530,2021-05-05T11:00:00.000000+0530,297.30944999999997,297.443632564135,67,-7.946486007940191,TSL
LODHA_MINUTE,2021-05-05T14:20:00.000000+0530,2021-05-05T14:35:00.000000+0530,298.0596,303.23533389727527,67,329.60895110332757,TP
LODHA_MINUTE,2021-05-06T13:15:00.000000+0530,2021-05-06T14:15:00.000000+0530,300.5601,300.4877607566848,66,-21.63318575427062,TSL
LODHA_MINUTE,2021-05-11T13:50:00.000000+0530,2021-05-11T14:45:00.000000+0530,343.5687,343.7862147357097,58,-4.329020958906032,TSL
LODHA_MINUTE,2021-05-12T09:15:00.000000+0530,2021-05-12T09:30:00.000000+0530,351.22022999999996,346.13105976854274,57,-306.9397778498041,TSL
LODHA_MINUTE,2021-05-14T14:45:00.000000+0530,2021-05-14T15:00:00.000000+0530,324.71493,323.958366260629,61,-62.96147450867288,TSL
LODHA_MINUTE,2021-05-19T13:20:00.000000+0530,2021-05-19T14:00:00.000000+0530,316.31325,314.7354264619558,63,-116.2867858486925,TSL
LODHA_MINUTE,2021-05-20T09:25:00.000000+0530,2021-05-20T10:30:00.000000+0530,315.01299,312.5487888338612,63,-172.02823451083975,TSL
LODHA_MINUTE,2021-05-20T11:40:00.000000+0530,2021-05-20T12:20:00.000000+0530,319.0638,319.0423951765721,62,-18.14103140805179,TSL
LODHA_MINUTE,2021-05-21T10:50:00.000000+0530,2021-05-21T12:40:00.000000+0530,321.06419999999997,324.1656475678517,62,175.263906504744,TSL
LODHA_MINUTE,2021-05-24T12:05:00.000000+0530,2021-05-24T12:45:00.000000+0530,325.065,324.84321324954135,61,-30.376171082499464,TSL
LODHA_MINUTE,2021-05-28T09:50:00.000000+0530,2021-05-28T10:50:00.000000+0530,313.31265,315.65748009719266,63,130.86515535276726,TSL
LODHA_MINUTE,2021-06-01T14:15:00.000000+0530,2021-06-01T15:00:00.000000+0530,312.36246,313.35513728827044,64,46.50388638476121,TP
LODHA_MINUTE,2021-06-02T10:40:00.000000+0530,2021-06-02T10:50:00.000000+0530,317.46347999999995,315.0263536667769,63,-170.45468191960663,TSL
LODHA_MINUTE,2021-06-03T10:20:00.000000+0530,2021-06-03T11:10:00.000000+0530,316.81335,313.7140227551833,63,-212.11557962691953,TSL
LODHA_MINUTE,2021-06-03T14:55:00.000000+0530,2021-06-03T15:15:00.000000+0530,312.11241,311.88761,64,-31.358202144001027,EOD
LODHA_MINUTE,2021-06-04T12:30:00.000000+0530,2021-06-04T13:40:00.000000+0530,314.11281,314.91920693517454,63,33.95432428669025,TSL
