symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
AMBUJACEM_MINUTE,2015-02-02T13:45:00.000000+0530,2015-02-02T14:25:00.000000+0530,249.44988,249.0004051867003,80,-52.90080001219322,TSL
AMBUJACEM_MINUTE,2015-02-05T12:40:00.000000+0530,2015-02-05T13:10:00.000000+0530,249.94998,249.65752411834458,79,-39.87544859971874,TSL
AMBUJACEM_MINUTE,2015-02-06T12:25:00.000000+0530,2015-02-06T13:15:00.000000+0530,248.5497,247.5840200428167,80,-94.11328625654662,TSL
AMBUJACEM_MINUTE,2015-02-09T11:55:00.000000+0530,2015-02-09T12:20:00.000000+0530,247.19943,246.38997287228483,80,-81.53051534359471,TSL
AMBUJACEM_MINUTE,2015-02-10T09:40:00.000000+0530,2015-02-10T12:15:00.000000+0530,246.69933,248.61489970133877,80,136.3857366002407,TSL
AMBUJACEM_MINUTE,2015-02-11T09:50:00.000000+0530,2015-02-11T11:40:00.000000+0530,250.20003,250.12397093050006,79,-22.806293738425897,TSL
AMBUJACEM_MINUTE,2015-02-12T14:45:00.000000+0530,2015-02-12T15:00:00.000000+0530,256.30125,258.23836646862924,77,132.30101438950877,TP
AMBUJACEM_MINUTE,2015-02-16T13:45:00.000000+0530,2015-02-16T15:10:00.000000+0530,265.95318,266.57253181788354,75,29.471322853777185,TSL
AMBUJACEM_MINUTE,2015-02-20T12:25:00.000000+0530,2015-02-20T13:35:00.000000+0530,264.30285,264.64101063226894,75,8.49879160658962,TSL
AMBUJACEM_MINUTE,2015-02-23T13:15:00.000000+0530,2015-02-23T13:50:00.000000+0530,264.0528,263.2493099294125,75,-77.06197732864928,TSL
AMBUJACEM_MINUTE,2015-02-24T10:20:00.000000+0530,2015-02-24T10:50:00.000000+0530,262.0524,260.61339949935046,76,-126.23247286843629,TSL
AMBUJACEM_MINUTE,2015-02-25T09:55:00.000000+0530,2015-02-25T11:00:00.000000+0530,260.65212,262.62158923019973,76,132.7592107293558,TSL
