symbol,entry_datetime,exit_datetime,entry_price,exit_price,quantity,pnl,exit_reason
BAJAJHLDNG_MINUTE,2015-02-02T12:50:00.000000+0530,2015-02-02T13:25:00.000000+0530,1409.93193,1406.10201789674,14,-70.36746908944336,TSL
BAJAJHLDNG_MINUTE,2015-02-03T11:35:00.000000+0530,2015-02-03T11:50:00.000000+0530,1416.98334,1411.9282087415193,14,-87.59501485403918,TSL
BAJAJHLDNG_MINUTE,2015-02-03T12:10:00.000000+0530,2015-02-03T13:00:00.000000+0530,1409.13177,1413.5447306971407,14,44.978801899604036,TSL
BAJAJHLDNG_MINUTE,2015-02-03T14:40:00.000000+0530,2015-02-03T15:15:00.000000+0530,1413.33261,1413.0173399999999,14,-21.230010480002587,EOD
BAJAJHLDNG_MINUTE,2015-02-04T11:00:00.000000+0530,2015-02-04T11:55:00.000000+0530,1409.73189,1409.8647688882688,14,-14.916528222677297,TSL
BAJAJHLDNG_MINUTE,2015-02-06T10:45:00.000000+0530,2015-02-06T11:40:00.000000+0530,1414.23279,1412.2081238196613,14,-45.1591067961522,TSL
BAJAJHLDNG_MINUTE,2015-02-06T11:50:00.000000+0530,2015-02-06T12:45:00.000000+0530,1412.7825,1411.3533879086172,14,-36.80867686625798,TSL
BAJAJHLDNG_MINUTE,2015-02-06T14:50:00.000000+0530,2015-02-06T15:15:00.000000+0530,1410.13197,1414.06713,14,38.28136882500177,EOD
BAJAJHLDNG_MINUTE,2015-02-09T11:40:00.000000+0530,2015-02-09T12:45:00.000000+0530,1404.98094,1402.0174020596312,14,-58.18598510902265,TSL
BAJAJHLDNG_MINUTE,2015-02-09T14:45:00.000000+0530,2015-02-09T15:15:00.000000+0530,1390.0779599999998,1387.77239,14,-48.80215483499529,EOD
BAJAJHLDNG_MINUTE,2015-02-10T12:35:00.000000+0530,2015-02-10T13:00:00.000000+0530,1403.83071,1401.2122583434464,14,-53.34374656299478,TSL
BAJAJHLDNG_MINUTE,2015-02-10T14:25:00.000000+0530,2015-02-10T14:50:00.000000+0530,1401.53025,1405.2956892621246,14,36.00894581242612,TP
BAJAJHLDNG_MINUTE,2015-02-11T14:20:00.000000+0530,2015-02-11T14:30:00.000000+0530,1403.33061,1403.0727351267299,14,-20.307896848256924,TSL
BAJAJHLDNG_MINUTE,2015-02-12T09:15:00.000000+0530,2015-02-12T10:05:00.000000+0530,1409.8819199999998,1407.002470049,14,-57.06772239737232,TSL
BAJAJHLDNG_MINUTE,2015-02-12T13:00:00.000000+0530,2015-02-12T13:25:00.000000+0530,1410.282,1409.525109263846,14,-27.372998047489766,TSL
BAJAJHLDNG_MINUTE,2015-02-12T13:45:00.000000+0530,2015-02-12T13:55:00.000000+0530,1405.281,1401.7691915995526,14,-65.86112058158113,TSL
BAJAJHLDNG_MINUTE,2015-02-12T14:15:00.000000+0530,2015-02-12T14:45:00.000000+0530,1395.32901,1396.1532139629128,14,-5.071906108734826,TSL
BAJAJHLDNG_MINUTE,2015-02-13T09:20:00.000000+0530,2015-02-13T10:55:00.000000+0530,1392.2784,1391.5058317245755,14,-27.378120040221095,TSL
BAJAJHLDNG_MINUTE,2015-02-13T14:10:00.000000+0530,2015-02-13T14:20:00.000000+0530,1393.2785999999999,1391.907904445996,14,-35.759198740286806,TSL
BAJAJHLDNG_MINUTE,2015-02-16T11:00:00.000000+0530,2015-02-16T12:10:00.000000+0530,1376.22519,1384.817225923094,14,103.84526448570699,TSL
BAJAJHLDNG_MINUTE,2015-02-18T10:50:00.000000+0530,2015-02-18T11:10:00.000000+0530,1368.02355,1378.0906393160558,14,124.58225359205078,TP
BAJAJHLDNG_MINUTE,2015-02-20T11:20:00.000000+0530,2015-02-20T11:50:00.000000+0530,1378.2756,1377.8073352226481,14,-22.953580884136485,TSL
